brand,logo,category,name,description,image,color
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Love You Babe Tint Matte 2.6g #01 Good Morning,4U2 Love You Babe Tint Matte 2.6g #01 Good Morning ลิปทินท์แมท จากโฟร์ยูทู เนื้อเนียนนุ่ม บางเบา เกลี่ยง่าย ไม่ตกร่องเรียบเนียนไปกับริมฝีปาก กลบสีปากคล้ำได้สนิท ติดทนนานตลอดวัน ผสานการบำรุงช่วยให้ริมฝีปากชุ่มชื่น ดูสุขภาพดีอย่างเป็นธรรมชาติ,https://s2.konvy.com/static/team/2023/1127/17010690467953.jpg,"[(223, 136, 116)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Serum Tint Oil 3g #07 Pink Ponytail,4U2 Serum Tint Oil 3g #07 Pink Ponytail ลิปทินท์เนื้อฉ่ำวาว จากโฟร์ยูทู เติมสีสันให้เรียวปากสวยดูสุขภาพดี เนื้อบางเบา ด้วยสูตรพิเศษ Infuse Liquid Oil มอบความชุ่มชื้นฉ่ำวาวมีมิติ,https://s2.konvy.com/static/team/2023/1231/17040402789538.jpg,"[(239, 121, 141)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Sugar Rush Lip Tint Vol.2 2g #02 Carrot,SASI Sugar Rush Lip Tint Vol.2 2g #02 Carrot ลิปทินท์เนื้อน้ำ จากศศิ สีสวยชัด อัพเกรดจาก Sugar Rush Lip Tint รุ่นเดิม ให้สีสวย ชุ่มฉ่ำ สดใส ติดทนนานยิ่งขึ้น ถึง 12 ชั่วโมง พร้อมกลิ่นหอมของผลไม้ ที่ทาเมื่อไหร่ก็สดชื่นพร้อมสีสันที่สดใสยาวนาน,https://s2.konvy.com/static/team/2023/1026/16982903223339.jpg,"[(208, 37, 49)]"
2P Original,https://s2.konvy.com/static/category/2021/1201/16383344729529.jpg,Lips,2P Original Oh My Tint Velvet & Smooth 2.2g #OMT19,2P Original Oh My Tint Velvet & Smooth 2.2g #OMT19 ลิปกำมะหยี่ เนื้อละมุน จากทูพี ออริจินอล มาพร้อมกับขนแปรงที่นุ่มฟูขึ้น และกลิ่นชูการ์แคนดี้หอมอ่อนๆ ให้สัมผัสนุ่มลื่นเบาสบายปาก ทาง่าย ไม่ตกร่อง สีละมุน เมื่อทาจะให้ลุคเหมือนสาวเกาหลี มาพร้อมเม็ดสีเข้มข้น ให้ริมฝีปากดูโดดเด่นและติดทนนาน,https://s2.konvy.com/static/team/2024/0112/17050337827706.jpg,"[(192, 47, 52)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Vit C Water Tint 2.7g #03 Peach,Cathy Doll Vit C Water Tint 2.7g #03 Peach เรียวปากสวยสดใสด้วยลิปทินท์น้ำแร่ จากเคที่ ดอลล์ เกลี่ยง่าย เบาสบายไม่เหนียวเหนอะหนะ สีชัด ติดทนนานตลอดวัน พร้อมบำรุงขั้นสุดด้วยวิตามินซีเข้มข้น,https://s2.konvy.com/static/team/2022/0906/16624347075048.jpg,"[(233, 52, 57)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Serum Tint Oil 3ml #15 Star Drift,4U2 Serum Tint Oil 3ml #15 Star Drift ลิปทินท์เนื้อฉ่ำวาว จากโฟร์ยูทู เติมสีสันให้เรียวปากสวยดูสุขภาพดี เนื้อบางเบา ด้วยสูตรพิเศษ Infuse Liquid Oil มอบความชุ่มชื้นฉ่ำวาวมีมิติ,https://s2.konvy.com/static/team/2023/1231/17040401523324.jpg,"[(234, 236, 245)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Serum Tint Oil 3g #06 Dear Me,4U2 Serum Tint Oil 3g #06 Dear Me ลิปทินท์เนื้อฉ่ำวาว จากโฟร์ยูทู เติมสีสันให้เรียวปากสวยดูสุขภาพดี เนื้อบางเบา ด้วยสูตรพิเศษ Infuse Liquid Oil มอบความชุ่มชื้นฉ่ำวาวมีมิติ,https://s2.konvy.com/static/team/2023/1231/17040403001698.jpg,"[(231, 81, 118)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Love You Babe Tint Matte 2.6g #04 Nice To Meet You,4U2 Love You Babe Tint Matte 2.6g #04 Nice To Meet You ลิปทินท์แมท จากโฟร์ยูทู เนื้อเนียนนุ่ม บางเบา เกลี่ยง่าย ไม่ตกร่องเรียบเนียนไปกับริมฝีปาก กลบสีปากคล้ำได้สนิท ติดทนนานตลอดวัน ผสานการบำรุงช่วยให้ริมฝีปากชุ่มชื่น ดูสุขภาพดีอย่างเป็นธรรมชาติ,https://s2.konvy.com/static/team/2023/1127/17010689867938.jpg,"[(204, 90, 87)]"
2P Original,https://s2.konvy.com/static/category/2021/1201/16383344729529.jpg,Lips,2P Original Oh My Matte Cloud 2.2ml #06,2P Original Oh My Matte Cloud 2.2ml #06 นวัตกรรมใหม่ล่าสุดจากทูพี ออริจินอลกับลิปเนื้อเมฆ เบาสบาย ไม่ติดมาสก์ ลิปแมทเนื้อบางเบา ทาแล้วนุ่มสบายปาก ให้สัมผัสเรียบเนียน ไม่เป็นคราบ ไม่ตกร่อง ติดทนยาวนาน ฟินิชลุคแมทไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2023/0215/16764485555619.jpg,"[(190, 57, 80)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,Lips,Laka Fruity Glam Tint 4.5g #101 Joyful,Laka Fruity Glam Tint 4.5g #101 Joyful ลิปทินท์โกลว์ จากลากะ ที่ให้ความประกายแวววาว พร้อมสีสดฉ่ำวาว มอบความชุ่มชื้นบางเบา และอุดมด้วยวิตามินบำรุงทำให้ริมฝีปากเนียนนุ่มขึ้น,https://s2.konvy.com/static/team/2024/0208/17073746013767.jpg,"[(213, 91, 96)]"
2P Original,https://s2.konvy.com/static/category/2021/1201/16383344729529.jpg,Lips,2P Original Oh My Tint Velvet & Smooth 2.2g #OMT13,2P Original Oh My Tint Velvet & Smooth 2.2g #OMT13 ลิปทินท์เนื้อละมุน แพ็คเกจใหม่มาพร้อมกับขนแปรงที่นุ่มฟูขึ้น และกลิ่น CANDY หอมอ่อนๆ จากทูพี ออริจินอล  เนื้อนุ่มลื่น ละมุน บางเบา แบบดั้งเดิม ปกปิดริมฝีปากดำคล้ำ สีแน่นชัด ติดทนนาน,https://s2.konvy.com/static/team/2022/0905/16623627052912.jpg,"[(196, 104, 87)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Serum Tint Oil 3g #04 Lychee Syrup,4U2 Serum Tint Oil 3g #04 Lychee Syrup ลิปทินท์เนื้อฉ่ำวาว จากโฟร์ยูทู เติมสีสันให้เรียวปากสวยดูสุขภาพดี เนื้อบางเบา ด้วยสูตรพิเศษ Infuse Liquid Oil มอบความชุ่มชื้นฉ่ำวาวมีมิติ,https://s2.konvy.com/static/team/2023/1231/17040403364465.jpg,"[(216, 94, 95)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Serum Tint Oil 3g #13 Shining Red,4U2 Serum Tint Oil 3g #13 Shining Red ลิปทินท์เนื้อฉ่ำวาว จากโฟร์ยูทู เติมสีสันให้เรียวปากสวยดูสุขภาพดี เนื้อบางเบา ด้วยสูตรพิเศษ Infuse Liquid Oil มอบความชุ่มชื้นฉ่ำวาวมีมิติ,https://s2.konvy.com/static/team/2023/1231/17040401836393.jpg,"[(181, 36, 62)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Serum Tint Oil 3g #01 Everyday Nude,4U2 Serum Tint Oil 3g #01 Everyday Nude ลิปทินท์เนื้อฉ่ำวาว จากโฟร์ยูทู เติมสีสันให้เรียวปากสวยดูสุขภาพดี เนื้อบางเบา ด้วยสูตรพิเศษ Infuse Liquid Oil มอบความชุ่มชื้นฉ่ำวาวมีมิติ,https://s2.konvy.com/static/team/2023/1231/17040403969962.jpg,"[(230, 124, 134)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Filler Lip Booster 3.3g #06 Tea Time,Cathy Doll Filler Lip Booster 3.3g #06 Tea Time ลิปเนื้อมอยส์สีฉ่ำวาว จากเคที่ ดอลล์ มอบริมฝีปากเต่งตึง อิ่มฟู ด้วยนวัตกรรมเอนแคปซูเลชั่น โมเลกุลน้ำที่แตกตัวเป็นออยล์ จะเคลือบริมฝีปากเหมือนฟิล์มบางๆ เมื่อเนื้อลิปซึมลงผิว สีลิปจะยิ่งมีความละมุน อิ่มน้ำ ฉ่ำวาวยาวนาน,https://s2.konvy.com/static/team/2024/0318/17107549509745.jpg,"[(209, 126, 116)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Jelly Tint 4g #07 Sour Apple,4U2 Jelly Tint 4g #07 Sour Apple ลิปทินท์เนื้อเจลลี่ เนียนนุ่มละมุนบนริมฝีปาก จากโฟร์ยูทู สีสวยสดชัด ด้วยเทคโนโลยี Air Soft Flex Film ช่วยสร้างชั้นฟิล์มสัมผัสนุ่มละมุนเคลือบริมฝีปากแบบแนบสนิท ติดทนนาน พร้อมมอบความชุ่มชื่น เปล่งปลั่งให้กับริมฝีปากได้อย่างมีประสิทธิภาพ,https://s2.konvy.com/static/team/2022/1028/16669407383473.jpg,"[(252, 102, 77)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Love You Babe Tint Matte 2.6g #06 Have Been,4U2 Love You Babe Tint Matte 2.6g #06 Have Been ลิปทินท์แมท จากโฟร์ยูทู เนื้อเนียนนุ่ม บางเบา เกลี่ยง่าย ไม่ตกร่องเรียบเนียนไปกับริมฝีปาก กลบสีปากคล้ำได้สนิท ติดทนนานตลอดวัน ผสานการบำรุงช่วยให้ริมฝีปากชุ่มชื่น ดูสุขภาพดีอย่างเป็นธรรมชาติ,https://s2.konvy.com/static/team/2023/1127/17010689519881.jpg,"[(220, 93, 87)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,Lips,Laka Fruity Glam Tint 4.5g #111 Mellow,Laka Fruity Glam Tint 4.5g #111 Mellow ลิปทินท์โกลว์ จากลากะ ที่ให้ความประกายแวววาว พร้อมสีสดฉ่ำวาว มอบความชุ่มชื้นบางเบา และอุดมด้วยวิตามินบำรุงทำให้ริมฝีปากเนียนนุ่มขึ้น,https://s2.konvy.com/static/team/2024/0208/17073743611866.jpg,"[(188, 89, 108)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,Lips,Laka Fruity Glam Tint 4.5g #120 Caffeine Rose,Laka Fruity Glam Tint 4.5g #120 Caffeine Rose ลิปทินท์โกลว์ จากลากะ ที่ให้ความประกายแวววาว พร้อมสีสดฉ่ำวาว มอบความชุ่มชื้นบางเบา และอุดมด้วยวิตามินบำรุงทำให้ริมฝีปากเนียนนุ่มขึ้น,https://s2.konvy.com/static/team/2024/0208/17073741494059.jpg,"[(78, 11, 5)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,Lips,Laka Fruity Glam Tint 4.5g #103 Humming,Laka Fruity Glam Tint 4.5g #103 Humming ลิปทินท์โกลว์ จากลากะ ที่ให้ความประกายแวววาว พร้อมสีสดฉ่ำวาว มอบความชุ่มชื้นบางเบา และอุดมด้วยวิตามินบำรุงทำให้ริมฝีปากเนียนนุ่มขึ้น,https://s2.konvy.com/static/team/2024/0208/17073745561672.jpg,"[(189, 87, 94)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,Lips,Laka Fruity Glam Tint 4.5g #109 Fresh,Laka Fruity Glam Tint 4.5g #109 Fresh ลิปทินท์โกลว์ จากลากะ ที่ให้ความประกายแวววาว พร้อมสีสดฉ่ำวาว มอบความชุ่มชื้นบางเบา และอุดมด้วยวิตามินบำรุงทำให้ริมฝีปากเนียนนุ่มขึ้น,https://s2.konvy.com/static/team/2024/0208/17073744064012.jpg,"[(215, 85, 95)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,Lips,Laka Fruity Glam Tint 4.5g #121 Ash Nut,Laka Fruity Glam Tint 4.5g #121 Ash Nut ลิปทินท์โกลว์ จากลากะ ที่ให้ความประกายแวววาว พร้อมสีสดฉ่ำวาว มอบความชุ่มชื้นบางเบา และอุดมด้วยวิตามินบำรุงทำให้ริมฝีปากเนียนนุ่มขึ้น,https://s2.konvy.com/static/team/2024/0208/17073741296256.jpg,"[(94, 54, 51)]"
