brand,logo,category,name,description,image,color
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,เฟซเมคอัพ,Laka Love Silk Blush 5.2g #706 Lover,Laka Love Silk Blush 5.2g #706 Lover บลัชออนแบบฝุ่นเนื้อนุ่มบางเบา จากลากะ ด้วยเทคโนโลยี Triple-radiance Tech ที่ให้เนื้อพิกเมนท์ที่ชัดเจน และมีความวาวละเอียด เผยผิวให้ลุคธรรมชาติ,https://s2.konvy.com/static/team/2024/0208/17073737477890.jpg,"[(207, 134, 145)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,เฟซเมคอัพ,Laka Love Silk Blush 5.2g #709 Dolce,Laka Love Silk Blush 5.2g #709 Dolce บลัชออนแบบฝุ่นเนื้อนุ่มบางเบา จากลากะ ด้วยเทคโนโลยี Triple-radiance Tech ที่ให้เนื้อพิกเมนท์ที่ชัดเจน และมีความวาวละเอียด เผยผิวให้ลุคธรรมชาติ,https://s2.konvy.com/static/team/2024/0208/17073736773266.jpg,"[(212, 137, 118)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,เฟซเมคอัพ,4U2 Flower Blush 3.3g #04 Poppy,4U2 Flower Blush 3.3g #04 Poppy บลัชออนปัดแก้ม จากโฟร์ยูทู เนื้อนุ่มละเอียด เม็ดสีชัด ติดทนนาน เกลี่ยง่าย มีทั้งเนื้อแมทและชิมเมอร์ มอบประกายแวววาวเล่นแสง มอบสีสันให้แก้มดูสดใสตลอดทั้งวัน,https://s2.konvy.com/static/team/2023/1221/17031299173816.jpg,"[(241, 139, 128)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,เฟซเมคอัพ,4U2 Good Cream Blush 1.7g #06 Good Mood,4U2 Good Cream Blush 1.7g #06 Good Mood บลัชออนเนื้อครีม จากโฟร์ยูทู สัมผัสนุ่มลื่น เกลี่ยง่าย ให้ผิวชุ่มชื้นดูสุขภาพดีเป็นธรรมชาติ มอบสีชัด ติดทนนาน พร้อมผสานคุณค่าการบำรุงจากเบอร์รี่ 9 ชนิด,https://s2.konvy.com/static/team/2024/0514/17156722974558.jpg,"[(211, 43, 47)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,เฟซเมคอัพ,4U2 Flower Blush 3.3g #08 Daisy,4U2 Flower Blush 3.3g #08 Daisy บลัชออนปัดแก้ม จากโฟร์ยูทู เนื้อนุ่มละเอียด เม็ดสีชัด ติดทนนาน เกลี่ยง่าย มีทั้งเนื้อแมทและชิมเมอร์ มอบประกายแวววาวเล่นแสง มอบสีสันให้แก้มดูสดใสตลอดทั้งวัน,https://s2.konvy.com/static/team/2023/1221/17031298351587.jpg,"[(237, 147, 134)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,เฟซเมคอัพ,Laka Love Silk Blush 5.2g #707 Sweet,Laka Love Silk Blush 5.2g #707 Sweet บลัชออนแบบฝุ่นเนื้อนุ่มบางเบา จากลากะ ด้วยเทคโนโลยี Triple-radiance Tech ที่ให้เนื้อพิกเมนท์ที่ชัดเจน และมีความวาวละเอียด เผยผิวให้ลุคธรรมชาติ,https://s2.konvy.com/static/team/2024/0208/17073737294064.jpg,"[(243, 158, 183)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,เฟซเมคอัพ,Cathy Doll Skin Fit Jelly Blusher 6g #05 Gonna Punch,Cathy Doll Skin Fit Jelly Blusher 6g #05 Gonna Punch เหนือกว่าบลัชเชอร์อัดแข็งทั่วไปด้วยเจลลี่บลัชเชอร์ จากเคที่ดอลล์ เนื้อสัมผัสเนียนนุ่มเด้งราวกับเจลลี่ บางเบา ฟิตผิวแก้มด้วยสีสันอันละมุน แต่ยังคงให้เม็ดสีชัด ติดทนนาน แต่งเติมสีสันพวงแก้มให้ดูสดใสแลดูมีชีวิตชีวาในทุกๆ วัน,https://s2.konvy.com/static/team/2022/0930/16645084135925.jpg,"[(228, 127, 93)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,เฟซเมคอัพ,SASI Mojo Bar Liquid Blush 5ml #05 True Blood,SASI Mojo Bar Liquid Blush 5ml #05 True Blood บลัชออนเนื้อลิควิด มาในรูปแบบหลอดพร้อมหัวแปรงฟองน้ำ จากศศิ ให้สีชัด ติดทนนาน มอบพวงแก้มให้มีสีสันโดดเด่น แลดูสดใส มีชีวิตชีวา,https://s2.konvy.com/static/team/2024/0530/17170389879147.jpg,"[(184, 50, 78)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,เฟซเมคอัพ,Cathy Doll Skin Fit Jelly Blusher 6g #06 Say Love,Cathy Doll Skin Fit Jelly Blusher 6g #06 Say Love เหนือกว่าบลัชเชอร์อัดแข็งทั่วไปด้วยเจลลี่บลัชเชอร์ จากเคที่ดอลล์ เนื้อสัมผัสเนียนนุ่มเด้งราวกับเจลลี่ บางเบา ฟิตผิวแก้มด้วยสีสันอันละมุน แต่ยังคงให้เม็ดสีชัด ติดทนนาน แต่งเติมสีสันพวงแก้มให้ดูสดใสแลดูมีชีวิตชีวาในทุกๆ วัน,https://s2.konvy.com/static/team/2022/0930/16645084266683.jpg,"[(221, 127, 117)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,เฟซเมคอัพ,Cathy Doll Skin Fit Jelly Blusher 6g #02 Gala Peach,Cathy Doll Skin Fit Jelly Blusher 6g #02 Gala Peach เหนือกว่าบลัชเชอร์อัดแข็งทั่วไปด้วยเจลลี่บลัชเชอร์ จากเคที่ ดอลล์ เนื้อสัมผัสเนียนนุ่มเด้งราวกับเจลลี่ บางเบา ฟิตผิวแก้มด้วยสีสันอันละมุน แต่ยังคงให้เม็ดสีชัด ติดทนนาน แต่งเติมสีสันพวงแก้มให้ดูสดใสแลดูมีชีวิตชีวาในทุกๆ วัน,https://s2.konvy.com/static/team/2022/0930/16645083462821.jpg,"[(216, 124, 106)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,เฟซเมคอัพ,Cathy Doll Skin Fit Jelly Blusher 6g #03 Joy Summer,Cathy Doll Skin Fit Jelly Blusher 6g #03 Joy Summer เหนือกว่าบลัชเชอร์อัดแข็งทั่วไปด้วยเจลลี่บลัชเชอร์ จากเคที่ดอลล์ เนื้อสัมผัสเนียนนุ่มเด้งราวกับเจลลี่ บางเบา ฟิตผิวแก้มด้วยสีสันอันละมุน แต่ยังคงให้เม็ดสีชัด ติดทนนาน แต่งเติมสีสันพวงแก้มให้ดูสดใสแลดูมีชีวิตชีวาในทุกๆ วัน,https://s2.konvy.com/static/team/2022/0930/16645083804136.jpg,"[(254, 125, 109)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,เฟซเมคอัพ,Cathy Doll Skin Fit Jelly Blusher 6g #04 Morning Dear,Cathy Doll Skin Fit Jelly Blusher 6g #04 Morning Dear เหนือกว่าบลัชเชอร์อัดแข็งทั่วไปด้วยเจลลี่บลัชเชอร์ จากเคที่ดอลล์ เนื้อสัมผัสเนียนนุ่มเด้งราวกับเจลลี่ บางเบา ฟิตผิวแก้มด้วยสีสันอันละมุน แต่ยังคงให้เม็ดสีชัด ติดทนนาน แต่งเติมสีสันพวงแก้มให้ดูสดใสแลดูมีชีวิตชีวาในทุกๆ วัน,https://s2.konvy.com/static/team/2022/0930/16645084002941.jpg,"[(198, 121, 115)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,เฟซเมคอัพ,Laka Love Silk Blush 5.2g #702 Fantasy,Laka Love Silk Blush 5.2g #702 Fantasy บลัชออนแบบฝุ่นเนื้อนุ่มบางเบา จากลากะ ด้วยเทคโนโลยี Triple-radiance Tech ที่ให้เนื้อพิกเมนท์ที่ชัดเจน และมีความวาวละเอียด เผยผิวให้ลุคธรรมชาติ,https://s2.konvy.com/static/team/2024/0208/17073738347745.jpg,"[(183, 120, 178)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,เฟซเมคอัพ,4U2 Flower Blush 3.3g #07 Rose,4U2 Flower Blush 3.3g #07 Rose บลัชออนปัดแก้ม จากโฟร์ยูทู เนื้อนุ่มละเอียด เม็ดสีชัด ติดทนนาน เกลี่ยง่าย มีทั้งเนื้อแมทและชิมเมอร์ มอบประกายแวววาวเล่นแสง มอบสีสันให้แก้มดูสดใสตลอดทั้งวัน,https://s2.konvy.com/static/team/2023/1221/17031298524677.jpg,"[(227, 99, 103)]"
